AREF;CCAANOM;PROVINCIA;CODINE;MUNINENOMBRE;TITULARES;PROPIEDADES;TU_1I_FIS_NA;TU_1I_FIS_EX;TU_1I_SOCIEDADES;TU_1I_ENTIDADES_SINAL;TU_1I_ENTIDADES_SINPJ;TU_1I_ENTIDADES_EXT;TU_1I_AAPP;TU_1I_ENTIDADES_NDEF;TU_1I_OTROS;TU_5I_FIS_NA;TU_5I_FIS_EX;TU_5I_SOCIEDADES;TU_5I_ENTIDADES_SINAL;TU_5I_ENTIDADES_SINPJ;TU_5I_ENTIDADES_EXT;TU_5I_AAPP;TU_5I_ENTIDADES_NDEF;TU_5I_OTROS;TU_10I_FIS_NA;TU_10I_FIS_EX;TU_10I_SOCIEDADES;TU_10I_ENTIDADES_SINAL;TU_10I_ENTIDADES_SINPJ;TU_10I_ENTIDADES_EXT;TU_10I_AAPP;TU_10I_ENTIDADES_NDEF;TU_10I_OTROS;TU_25I_FIS_NA;TU_25I_FIS_EX;TU_25I_SOCIEDADES;TU_25I_ENTIDADES_SINAL;TU_25I_ENTIDADES_SINPJ;TU_25I_ENTIDADES_EXT;TU_25I_AAPP;TU_25I_ENTIDADES_NDEF;TU_25I_OTROS;TU_100I_FIS_NA;TU_100I_FIS_EX;TU_100I_SOCIEDADES;TU_100I_ENTIDADES_SINAL;TU_100I_ENTIDADES_SINPJ;TU_100I_ENTIDADES_EXT;TU_100I_AAPP;TU_100I_ENTIDADES_NDEF;TU_100I_OTROS;TU_MAS100_FIS_NA;TU_MAS100_FIS_EX;TU_MAS100_SOCIEDADES;TU_MAS100_ENTIDADES_SINAL;TU_MAS100_ENTIDADES_SINPJ;TU_MAS100_ENTIDADES_EXT;TU_MAS100_AAPP;TU_MAS100_ENTIDADES_NDEF;TU_MAS100_OTROS;PU_1I_FIS_NA;PU_1I_FIS_EX;PU_1I_SOCIEDADES;PU_1I_ENTIDADES_SINAL;PU_1I_ENTIDADES_SINPJ;PU_1I_ENTIDADES_EXT;PU_1I_AAPP;PU_1I_ENTIDADES_NDEF;PU_1I_OTROS;PU_5I_FIS_NA;PU_5I_FIS_EX;PU_5I_SOCIEDADES;PU_5I_ENTIDADES_SINAL;PU_5I_ENTIDADES_SINPJ;PU_5I_ENTIDADES_EXT;PU_5I_AAPP;PU_5I_ENTIDADES_NDEF;PU_5I_OTROS;PU_10I_FIS_NA;PU_10I_FIS_EX;PU_10I_SOCIEDADES;PU_10I_ENTIDADES_SINAL;PU_10I_ENTIDADES_SINPJ;PU_10I_ENTIDADES_EXT;PU_10I_AAPP;PU_10I_ENTIDADES_NDEF;PU_10I_OTROS;PU_25I_FIS_NA;PU_25I_FIS_EX;PU_25I_SOCIEDADES;PU_25I_ENTIDADES_SINAL;PU_25I_ENTIDADES_SINPJ;PU_25I_ENTIDADES_EXT;PU_25I_AAPP;PU_25I_ENTIDADES_NDEF;PU_25I_OTROS;PU_100I_FIS_NA;PU_100I_FIS_EX;PU_100I_SOCIEDADES;PU_100I_ENTIDADES_SINAL;PU_100I_ENTIDADES_SINPJ;PU_100I_ENTIDADES_EXT;PU_100I_AAPP;PU_100I_ENTIDADES_NDEF;PU_100I_OTROS;PU_MAS100_FIS_NA;PU_MAS100_FIS_EX;PU_MAS100_SOCIEDADES;PU_MAS100_ENTIDADES_SINAL;PU_MAS100_ENTIDADES_SINPJ;PU_MAS100_ENTIDADES_EXT;PU_MAS100_AAPP;PU_MAS100_ENTIDADES_NDEF;PU_MAS100_OTROS
2024;Castilla - La Mancha;Cuenca;16015;Almarcha (La);442;508;381;2;7;1;0;0;1;0;2;44;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;2;7;1;0;0;1;0;2;95;0;9;0;0;0;3;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16016;Almendros;263;304;214;1;2;0;0;0;1;0;9;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;1;2;0;0;0;1;0;9;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16017;Almodóvar del Pinar;374;424;326;1;2;1;0;0;1;0;4;37;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;326;1;2;1;0;0;1;0;4;79;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16018;Almonacid del Marquesado;310;336;276;3;1;1;0;0;1;0;3;24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;3;1;1;0;0;1;0;3;49;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16019;Altarejos;377;432;318;0;0;0;0;0;1;0;11;46;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;318;0;0;0;0;0;1;0;11;99;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16020;Arandilla del Arroyo;72;74;67;1;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;1;1;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16022;Arcos de la Sierra;182;212;154;1;1;0;0;0;0;0;1;24;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154;1;1;0;0;0;0;0;1;53;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16023;Chillarón de Cuenca;699;799;601;13;11;1;1;0;1;0;5;53;1;8;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;601;13;11;1;1;0;1;0;5;110;2;21;0;0;0;2;0;0;7;0;7;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16024;Arguisuelas;168;188;148;0;0;1;0;0;0;0;3;15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;0;0;1;0;0;0;0;3;31;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16025;Arrancacepas;63;67;58;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16026;Atalaya del Cañavate;116;130;96;0;3;0;0;0;0;0;5;10;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;3;0;0;0;0;0;5;22;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16027;Barajas de Melo;1271;1355;1127;29;19;1;0;0;2;0;22;66;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127;29;19;1;0;0;2;0;22;143;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16029;Barchín del Hoyo;215;241;183;0;2;0;0;0;1;0;3;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;2;0;0;0;1;0;3;50;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16030;Bascuñana de San Pedro;48;53;43;0;1;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;1;0;0;0;0;0;0;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16031;Beamud;135;154;116;2;0;0;0;0;0;0;2;14;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;2;0;0;0;0;0;0;2;30;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16032;Belinchón;320;344;290;3;6;0;0;0;0;0;4;14;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;3;6;0;0;0;0;0;4;28;0;8;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16033;Belmonte;1388;1622;1178;9;13;1;0;0;1;1;8;168;0;4;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1178;9;13;1;0;0;1;1;8;365;0;8;2;0;0;0;0;2;0;0;0;0;0;0;15;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16034;Belmontejo;237;259;208;0;0;1;0;0;1;0;5;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;0;0;1;0;0;1;0;5;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16035;Beteta;395;473;319;1;3;2;0;0;1;0;6;62;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;1;3;2;0;0;1;0;6;136;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16036;Boniches;303;353;255;0;0;1;0;0;0;0;7;39;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255;0;0;1;0;0;0;0;7;87;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16038;Buciegas;73;85;59;5;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;5;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16039;Buenache de Alarcón;588;652;512;6;2;1;0;0;0;0;9;53;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;512;6;2;1;0;0;0;0;9;112;2;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16040;Buenache de la Sierra;146;169;124;1;1;0;0;0;0;0;1;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;1;1;0;0;0;0;0;1;40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16041;Buendía;576;693;447;16;10;0;0;1;1;0;15;73;3;6;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;447;16;10;0;0;1;1;0;15;164;6;18;2;0;0;3;0;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16042;Campillo de Altobuey;1135;1271;995;8;4;1;0;0;1;0;21;102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;995;8;4;1;0;0;1;0;21;216;2;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16043;Campillos-Paravientos;216;252;181;1;0;0;0;0;0;0;3;30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181;1;0;0;0;0;0;0;3;65;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16044;Campillos-Sierra;132;149;112;0;0;0;0;0;0;0;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;0;6;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16045;Canalejas del Arroyo;335;376;296;0;1;1;0;0;1;0;1;34;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;0;1;1;0;0;1;0;1;72;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16046;Cañada del Hoyo;290;332;238;1;5;1;0;0;1;0;6;37;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;1;5;1;0;0;1;0;6;78;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16047;Cañada Juncosa;226;252;194;1;3;1;0;0;0;0;3;22;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;1;3;1;0;0;0;0;3;45;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16048;Cañamares;426;482;359;2;5;1;0;0;1;0;9;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;2;5;1;0;0;1;0;9;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16049;Cañavate (El);159;176;136;0;3;1;0;0;0;0;3;15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;3;1;0;0;0;0;3;31;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16050;Cañaveras;389;447;332;3;0;1;0;0;0;0;4;46;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332;3;0;1;0;0;0;0;4;100;2;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16051;Cañaveruelas;219;255;185;1;0;1;0;0;0;0;1;29;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;1;0;1;0;0;0;0;1;60;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16052;Cañete;634;747;523;8;2;2;0;0;0;0;7;91;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;523;8;2;2;0;0;0;0;7;203;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16053;Cañizares;455;528;379;2;1;2;0;0;0;0;8;59;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;2;1;2;0;0;0;0;8;127;0;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16055;Carboneras de Guadazaón;637;758;527;4;3;1;0;0;1;0;5;92;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527;4;3;1;0;0;1;0;5;195;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16056;Cardenete;703;809;609;2;6;1;0;0;1;0;9;71;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;2;6;1;0;0;1;0;9;151;0;0;0;0;0;0;0;0;7;0;8;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16057;Carrascosa;183;208;155;0;1;0;0;0;0;0;5;20;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;0;1;0;0;0;0;0;5;42;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16058;Carrascosa de Haro;117;125;108;0;1;0;0;0;1;0;1;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;1;0;0;0;1;0;1;8;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16060;Casas de Benítez;748;850;654;9;5;1;0;0;0;0;11;62;0;1;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654;9;5;1;0;0;0;0;11;132;0;2;2;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16061;Casas de Fernando Alonso;629;694;549;7;4;1;0;0;0;0;7;59;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549;7;4;1;0;0;0;0;7;122;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16062;Casas de Garcimolina;135;148;108;0;0;0;0;0;0;0;16;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;16;21;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16063;Casas de Guijarro;107;116;91;1;0;0;0;0;1;0;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;1;0;0;0;0;1;0;5;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16064;Casas de Haro;579;652;496;8;6;1;0;0;1;0;8;55;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496;8;6;1;0;0;1;0;8;117;0;5;0;0;0;4;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16065;Casas de los Pinos;284;310;241;3;5;0;0;0;1;0;11;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;3;5;0;0;0;1;0;11;47;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16066;Casasimarro;1771;2055;1453;63;11;2;1;0;3;0;10;218;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1453;63;11;2;1;0;3;0;10;478;12;13;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Castilla - La Mancha;Cuenca;16067;Castejón;288;321;254;3;1;0;0;0;1;0;1;25;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;3;1;0;0;0;1;0;1;53;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
